Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,0.00,111.00,0.00,119.00,0.00,0.00,0.00,0.00,"1,547.00","1,171.00","1,666.00",0.40,0.36,0.28,0.25,0.55,0.49,0.39,0.35,109.00,52.00,57.00,0.47,0.47,0.48,0.00,0.00,0.00,0.01,37.00,37.00,0.00,0.00,20.00,0.31,1.00,0.31,0.55,0.55,1.00
14.00,177.00,0.00,86.00,0.00,91.00,0.00,0.00,0.00,0.00,"1,274.00","1,008.00","1,365.00",0.39,0.32,0.29,0.23,0.54,0.44,0.41,0.33,65.00,27.00,38.00,0.37,0.31,0.42,0.00,0.00,0.00,0.00,23.00,23.00,0.00,0.00,15.00,0.25,1.00,0.25,0.44,0.43,0.98
15.00,518.00,0.00,252.00,0.00,266.00,0.00,0.00,0.00,0.00,"3,990.00","2,803.00","4,256.00",0.39,0.37,0.26,0.24,0.56,0.51,0.38,0.34,186.00,82.00,104.00,0.36,0.33,0.39,0.00,0.00,0.00,0.00,64.00,64.00,0.00,0.00,40.00,0.24,1.00,0.24,0.67,0.65,0.96
16.00,347.00,0.00,161.00,0.00,186.00,0.00,0.00,0.00,0.00,"2,976.00","1,988.00","3,162.00",0.38,0.35,0.25,0.22,0.56,0.49,0.37,0.31,116.00,49.00,67.00,0.33,0.30,0.36,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,26.00,0.22,1.00,0.22,0.63,0.59,0.92
17.00,156.00,0.00,78.00,0.00,78.00,0.00,0.00,0.00,0.00,"1,326.00",867.00,"1,404.00",0.42,0.32,0.27,0.20,0.62,0.46,0.40,0.28,59.00,27.00,32.00,0.38,0.35,0.41,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,15.00,0.22,1.00,0.22,0.42,0.41,0.97
18.00,52.00,0.00,22.00,0.00,30.00,0.00,0.00,0.00,0.00,540.00,359.00,570.00,0.28,0.32,0.18,0.20,0.48,0.46,0.31,0.29,18.00,7.00,11.00,0.35,0.32,0.37,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,6.00,0.17,1.00,0.17,0.37,0.37,1.00
19.00,257.00,0.00,138.00,0.00,119.00,0.00,0.00,0.00,0.00,"2,261.00","1,302.00","2,380.00",0.39,0.32,0.22,0.17,0.59,0.48,0.34,0.26,67.00,31.00,36.00,0.26,0.22,0.30,0.00,0.00,0.00,0.01,24.00,24.00,0.00,0.00,12.00,0.20,1.00,0.20,0.55,0.54,0.98
20.00,262.00,0.00,119.00,0.00,143.00,0.00,0.00,0.00,0.00,"2,860.00","1,630.00","3,003.00",0.39,0.33,0.22,0.18,0.62,0.51,0.35,0.28,68.00,27.00,41.00,0.26,0.23,0.29,0.00,0.00,0.00,0.00,27.00,27.00,0.00,0.00,14.00,0.19,1.00,0.19,0.54,0.51,0.95
21.00,175.00,0.00,83.00,0.00,92.00,0.00,0.00,0.00,0.00,"1,932.00","1,061.00","2,024.00",0.39,0.31,0.20,0.16,0.59,0.50,0.31,0.26,40.00,20.00,20.00,0.23,0.24,0.22,0.00,0.00,0.00,0.00,14.00,14.00,0.00,0.00,6.00,0.15,1.00,0.15,0.49,0.47,0.96
22.00,70.00,0.00,37.00,0.00,33.00,0.00,0.00,0.00,0.00,726.00,389.00,759.00,0.30,0.32,0.16,0.16,0.43,0.45,0.23,0.23,19.00,9.00,10.00,0.27,0.24,0.30,0.00,0.00,0.00,0.00,6.00,6.00,0.00,0.00,4.00,0.18,1.00,0.18,0.48,0.48,1.00
23.00,65.00,0.00,36.00,0.00,29.00,0.00,0.00,0.00,0.00,667.00,327.00,696.00,0.30,0.32,0.16,0.15,0.49,0.49,0.27,0.23,15.00,8.00,7.00,0.23,0.22,0.24,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,3.00,0.14,1.00,0.14,0.52,0.48,0.93
24.00,42.00,0.00,24.00,0.00,18.00,0.00,0.00,0.00,0.00,432.00,214.00,450.00,0.16,0.25,0.09,0.12,0.24,0.39,0.14,0.18,11.00,6.00,5.00,0.26,0.25,0.28,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,2.00,0.17,1.00,0.17,0.22,0.22,1.00
